geneID,x,y,MIDCount,ExonCount,label
Gene013,1125.5,1318.7,1,1,49.0
Gene014,1112.2,1320.5,1,1,49.0
Gene019,1146.5,1318.1,1,1,49.0
Gene058,1126.7,1320.6,1,1,49.0
Gene016,1114.7,1310.1,1,1,49.0
Gene055,1086.0,1332.9,1,1,49.0
Gene019,1109.4,1322.8,1,1,49.0
Gene010,1100.8,1307.7,1,1,49.0
Gene027,1119.7,1318.6,1,1,49.0
Gene006,1132.5,1294.8,1,1,107.0
Gene018,1104.6,1325.5,1,1,49.0
Gene028,1091.1,1327.8,1,1,49.0
Gene035,1123.0,1307.2,1,1,49.0
Gene017,1105.6,1315.8,1,1,49.0
Gene011,1105.4,1321.5,1,1,49.0
Gene049,1103.8,1313.7,1,1,49.0
Gene015,1121.6,1316.4,1,1,188.0
Gene004,1126.6,1313.1,1,1,49.0
Gene016,1132.2,1303.1,1,1,49.0
Gene040,1126.4,1312.7,1,1,49.0
Gene019,1085.1,1344.0,1,1,49.0
Gene048,1100.0,1316.9,1,1,49.0
Gene014,1108.0,1307.1,1,1,49.0
Gene012,1103.3,1325.6,1,1,49.0
Gene016,1092.3,1300.2,1,1,49.0
Gene035,1112.7,1308.4,1,1,49.0
Gene012,1078.1,1308.1,1,1,49.0
Gene012,1112.5,1315.1,1,1,49.0
Gene024,1093.2,1317.2,1,1,49.0
Gene001,1098.1,1314.0,1,1,49.0
Gene001,1115.5,1285.4,1,1,49.0
Gene013,1099.3,1299.7,1,1,49.0
Gene047,1086.3,1328.7,1,1,203.0
Gene029,1101.0,1315.9,1,1,183.0
Gene016,1106.1,1293.9,1,1,49.0
Gene030,1124.3,1315.1,1,1,49.0
Gene011,1096.8,1307.7,1,1,49.0
Gene043,1122.1,1296.7,1,1,49.0
Gene010,1123.3,1311.0,1,1,49.0
Gene018,1130.3,1335.2,1,1,49.0
Gene019,1098.4,1324.5,1,1,49.0
Gene014,1118.6,1298.9,1,1,49.0
Gene044,1129.9,1297.9,1,1,86.0
Gene014,1117.0,1310.5,1,1,49.0
Gene012,1082.1,1313.1,1,1,49.0
Gene039,1117.0,1318.4,1,1,49.0
Gene016,1101.0,1307.2,1,1,49.0
Gene017,1123.9,1322.8,1,1,49.0
Gene017,1122.8,1328.9,1,1,49.0
Gene014,1102.2,1307.5,1,1,49.0
Gene013,1112.2,1319.1,1,1,49.0
Gene004,1122.3,1326.9,1,1,49.0
Gene015,1119.1,1315.0,1,1,49.0
Gene029,1101.0,1314.5,1,1,49.0
Gene013,1100.5,1299.7,1,1,49.0
Gene027,1107.5,1318.9,1,1,49.0
Gene035,1134.4,1299.3,1,1,49.0
Gene021,1101.1,1337.3,1,1,49.0
Gene057,1150.8,1314.4,1,1,253.0
Gene015,1128.0,1327.7,1,1,49.0
Gene012,1125.3,1306.2,1,1,49.0
Gene014,1123.1,1310.6,1,1,49.0
Gene039,1108.1,1332.1,1,1,49.0
Gene050,1112.0,1311.5,1,1,49.0
Gene019,1108.6,1323.5,1,1,49.0
Gene012,1109.6,1312.5,1,1,49.0
Gene025,1116.0,1315.4,1,1,49.0
Gene005,1116.1,1316.5,1,1,191.0
Gene058,1115.8,1298.7,1,1,49.0
Gene050,1128.7,1308.2,1,1,49.0
Gene024,1112.4,1299.4,1,1,49.0
Gene011,1107.8,1305.6,1,1,49.0
Gene034,1115.1,1303.5,1,1,49.0
Gene011,1113.5,1285.4,1,1,49.0
Gene011,1128.3,1332.0,1,1,49.0
Gene026,1102.2,1295.8,1,1,49.0
Gene015,1129.9,1310.9,1,1,49.0
Gene055,1078.6,1331.0,1,1,49.0
Gene010,1094.6,1325.0,1,1,49.0
Gene050,1142.0,1317.3,1,1,49.0
Gene011,1110.2,1303.1,1,1,49.0
Gene013,1094.0,1316.0,1,1,49.0
Gene030,1108.6,1298.0,1,1,49.0
Gene012,1121.8,1312.9,1,1,49.0
Gene022,1106.0,1321.4,1,1,242.0
Gene015,1092.9,1315.0,1,1,49.0
Gene010,1105.1,1307.8,1,1,49.0
Gene045,1105.0,1325.0,1,1,49.0
Gene019,1132.7,1296.1,1,1,49.0
Gene011,1123.3,1319.3,1,1,49.0
Gene015,1114.3,1329.3,1,1,49.0
Gene016,1139.6,1288.9,1,1,49.0
Gene013,1116.5,1321.2,1,1,49.0
Gene016,1112.2,1295.8,1,1,49.0
Gene015,1111.7,1292.6,1,1,49.0
Gene013,1115.0,1323.6,1,1,49.0
Gene008,1138.1,1305.3,1,1,49.0
Gene012,1120.1,1316.1,1,1,49.0
Gene045,1112.9,1330.1,1,1,49.0
Gene011,1105.6,1319.7,1,1,49.0
Gene057,1134.7,1321.7,1,1,31.0
Gene036,1094.7,1310.5,1,1,49.0
Gene013,1124.7,1313.7,1,1,49.0
Gene015,1107.4,1306.8,1,1,49.0
Gene020,1103.9,1327.0,1,1,49.0
Gene015,1107.2,1322.6,1,1,49.0
Gene040,1122.9,1330.3,1,1,49.0
Gene008,1141.0,1308.0,1,1,49.0
Gene048,1098.5,1314.0,1,1,49.0
Gene017,1137.5,1322.1,1,1,49.0
Gene007,1113.1,1338.2,1,1,180.0
Gene021,1117.7,1313.8,1,1,49.0
Gene038,1145.6,1304.3,1,1,49.0
Gene015,1114.2,1328.9,1,1,49.0
Gene014,1114.0,1314.7,1,1,4.0
Gene020,1118.0,1306.8,1,1,49.0
Gene005,1108.1,1335.1,1,1,49.0
Gene029,1118.7,1289.2,1,1,49.0
Gene016,1117.9,1301.6,1,1,49.0
Gene006,1104.0,1336.7,1,1,49.0
Gene053,1127.0,1318.9,1,1,49.0
Gene019,1115.6,1297.8,1,1,49.0
Gene046,1110.8,1320.5,1,1,278.0
Gene007,1123.4,1286.8,1,1,49.0
Gene011,1108.3,1307.9,1,1,49.0
Gene016,1122.0,1301.2,1,1,49.0
Gene001,1113.4,1289.4,1,1,49.0
Gene011,1099.4,1315.5,1,1,49.0
Gene022,278.0,1349.9,1,1,50.0
Gene011,270.9,1362.1,1,1,50.0
Gene009,271.9,1387.4,1,1,50.0
Gene035,288.6,1345.6,1,1,50.0
Gene040,271.5,1368.1,1,1,50.0
Gene004,301.8,1330.0,1,1,50.0
Gene009,268.7,1325.3,1,1,50.0
Gene018,274.4,1346.5,1,1,50.0
Gene028,272.9,1363.4,1,1,50.0
Gene034,253.2,1340.9,1,1,50.0
Gene024,273.3,1342.1,1,1,50.0
Gene009,262.5,1331.1,1,1,50.0
Gene028,242.5,1347.7,1,1,50.0
Gene024,292.7,1373.0,1,1,50.0
Gene049,305.5,1363.4,1,1,50.0
Gene023,267.0,1326.9,1,1,50.0
Gene047,274.8,1341.2,1,1,50.0
Gene027,263.7,1330.5,1,1,50.0
Gene042,253.0,1360.6,1,1,50.0
Gene026,261.8,1346.1,1,1,50.0
Gene027,275.8,1366.0,1,1,50.0
Gene048,253.9,1375.6,1,1,147.0
Gene033,268.6,1344.0,1,1,218.0
Gene051,275.2,1324.0,1,1,50.0
Gene018,262.6,1350.2,1,1,50.0
Gene030,263.9,1339.0,1,1,50.0
Gene019,275.9,1350.0,1,1,50.0
Gene022,262.3,1340.7,1,1,50.0
Gene003,266.7,1339.6,1,1,50.0
Gene022,286.4,1358.1,1,1,50.0
Gene051,254.2,1343.2,1,1,50.0
Gene009,252.9,1356.4,1,1,50.0
Gene024,276.6,1347.0,1,1,50.0
Gene044,270.0,1355.1,1,1,50.0
Gene028,271.6,1367.9,1,1,50.0
Gene026,268.8,1363.0,1,1,50.0
Gene001,295.9,1332.1,1,1,50.0
Gene026,258.1,1330.2,1,1,50.0
Gene023,262.0,1348.1,1,1,50.0
Gene059,274.7,1325.7,1,1,50.0
Gene033,268.6,1344.1,1,1,50.0
Gene020,284.6,1334.8,1,1,50.0
Gene008,274.0,1368.9,1,1,50.0
Gene053,276.4,1354.2,1,1,50.0
Gene010,251.8,1335.0,1,1,50.0
Gene010,246.0,1370.1,1,1,50.0
Gene020,271.1,1354.9,1,1,50.0
Gene055,275.4,1371.1,1,1,50.0
Gene053,265.1,1356.3,1,1,50.0
Gene025,255.5,1368.9,1,1,50.0
Gene055,264.1,1331.8,1,1,50.0
Gene027,261.9,1317.7,1,1,50.0
Gene028,254.5,1345.7,1,1,50.0
Gene029,262.2,1346.9,1,1,86.0
Gene029,263.7,1334.8,1,1,50.0
Gene020,282.6,1329.0,1,1,50.0
Gene010,256.7,1339.4,1,1,50.0
Gene023,276.3,1350.7,1,1,50.0
Gene056,260.3,1341.2,1,1,50.0
Gene027,283.7,1368.3,1,1,50.0
Gene030,268.0,1337.5,1,1,50.0
Gene034,273.1,1372.3,1,1,50.0
Gene025,260.8,1354.0,1,1,50.0
Gene027,254.6,1347.6,1,1,50.0
Gene009,280.1,1353.2,1,1,50.0
Gene046,257.4,1344.0,1,1,50.0
Gene041,263.5,1356.0,1,1,50.0
Gene027,253.3,1346.7,1,1,50.0
Gene027,284.3,1365.3,1,1,50.0
Gene047,274.0,1366.3,1,1,50.0
Gene031,276.0,1358.1,1,1,50.0
Gene037,294.9,1337.4,1,1,50.0
Gene027,280.4,1323.2,1,1,50.0
Gene046,258.8,1349.4,1,1,50.0
Gene023,270.1,1368.4,1,1,50.0
Gene026,271.7,1372.6,1,1,50.0
Gene028,259.4,1349.2,1,1,50.0
Gene005,261.6,1318.7,1,1,50.0
Gene013,263.3,1350.5,1,1,50.0
Gene040,260.4,1338.5,1,1,50.0
Gene024,259.3,1335.1,1,1,50.0
Gene025,261.6,1327.2,1,1,50.0
Gene023,271.2,1312.8,1,1,50.0
Gene025,242.4,1343.9,1,1,50.0
Gene024,274.2,1343.5,1,1,50.0
Gene017,248.0,1344.4,1,1,50.0
Gene054,248.1,1353.2,1,1,50.0
Gene009,291.0,1352.7,1,1,50.0
Gene044,254.4,1355.9,1,1,50.0
Gene021,286.5,1333.4,1,1,50.0
Gene035,279.2,1342.5,1,1,50.0
Gene025,274.1,1357.7,1,1,50.0
Gene039,255.5,1329.4,1,1,50.0
Gene049,301.9,1371.1,1,1,50.0
Gene024,289.1,1354.7,1,1,50.0
Gene027,272.9,1356.9,1,1,50.0
Gene008,264.6,1347.7,1,1,50.0
Gene030,276.0,1356.2,1,1,50.0
Gene031,266.3,1342.3,1,1,50.0
Gene028,290.6,1344.6,1,1,50.0
Gene006,258.8,1350.1,1,1,50.0
Gene029,262.2,1323.9,1,1,50.0
Gene026,250.6,1311.3,1,1,50.0
Gene045,244.7,1363.2,1,1,50.0
Gene015,264.7,1303.9,1,1,50.0
Gene028,258.3,1365.8,1,1,50.0
Gene023,246.8,1361.0,1,1,50.0
Gene043,251.8,1340.1,1,1,50.0
Gene024,261.5,1357.8,1,1,50.0
Gene024,257.2,1342.8,1,1,50.0
Gene012,254.2,1359.8,1,1,50.0
Gene048,270.3,1327.8,1,1,50.0
Gene008,254.8,1340.4,1,1,50.0
Gene021,263.1,1344.1,1,1,50.0
Gene007,271.2,1346.2,1,1,50.0
Gene026,282.5,1334.8,1,1,50.0
Gene051,272.0,1365.7,1,1,50.0
Gene020,277.4,1356.7,1,1,50.0
Gene021,264.2,1333.1,1,1,50.0
Gene046,244.4,1337.6,1,1,50.0
Gene036,256.8,1366.1,1,1,50.0
Gene022,251.9,1354.5,1,1,50.0
Gene048,270.5,1374.1,1,1,50.0
Gene020,254.1,1366.9,1,1,50.0
Gene051,248.4,1356.4,1,1,50.0
Gene005,288.2,1339.7,1,1,50.0
Gene020,272.8,1361.8,1,1,90.0
Gene036,256.9,1333.4,1,1,50.0
Gene041,247.1,1347.1,1,1,50.0
Gene032,253.4,1371.9,1,1,50.0
Gene057,268.3,1363.5,1,1,50.0
Gene028,268.9,1378.2,1,1,50.0
Gene022,287.1,1344.3,1,1,50.0
Gene024,268.9,1318.7,1,1,50.0
Gene004,272.5,1333.7,1,1,50.0
Gene009,279.8,1358.9,1,1,50.0
Gene046,257.1,1361.6,1,1,50.0
Gene022,251.9,1335.2,1,1,50.0
Gene006,241.0,1338.6,1,1,50.0
Gene049,257.9,1355.5,1,1,50.0
Gene011,280.0,1343.1,1,1,50.0
Gene027,282.4,1365.4,1,1,50.0
Gene024,236.9,1342.3,1,1,50.0
Gene021,264.6,1372.2,1,1,50.0
Gene017,278.5,1352.0,1,1,50.0
Gene027,259.1,1354.8,1,1,50.0
Gene026,286.5,1346.1,1,1,50.0
Gene024,253.5,1361.6,1,1,50.0
Gene057,246.3,1343.2,1,1,50.0
Gene053,281.3,1334.7,1,1,50.0
Gene028,265.7,1328.8,1,1,50.0
Gene020,291.4,1347.0,1,1,50.0
Gene005,275.9,1339.8,1,1,50.0
Gene020,295.2,1367.6,1,1,50.0
Gene021,269.7,1355.2,1,1,50.0
Gene029,244.6,1351.5,1,1,50.0
Gene045,286.2,1340.9,1,1,50.0
Gene057,264.2,1342.6,1,1,50.0
Gene023,274.7,1350.8,1,1,50.0
Gene008,244.6,1358.0,1,1,50.0
Gene024,262.3,1347.2,1,1,50.0
Gene049,262.3,1339.3,1,1,50.0
Gene028,270.7,1330.6,1,1,50.0
Gene043,248.6,1344.8,1,1,50.0
Gene027,284.1,1342.4,1,1,50.0
Gene020,264.4,1344.9,1,1,50.0
Gene032,269.0,1341.5,1,1,50.0
Gene047,289.0,1352.1,1,1,50.0
Gene034,269.1,1353.1,1,1,166.0
Gene020,278.6,1364.0,1,1,50.0
Gene000,266.4,1349.9,1,1,50.0
Gene020,272.4,1339.8,1,1,50.0
Gene020,259.6,1345.9,1,1,50.0
Gene005,273.8,1347.2,1,1,50.0
Gene027,234.4,1331.3,1,1,50.0
Gene021,270.2,1341.7,1,1,50.0
Gene011,267.9,1340.7,1,1,50.0
Gene023,282.8,1354.0,1,1,50.0
Gene025,278.8,1331.1,1,1,50.0
Gene027,283.5,1338.5,1,1,50.0
Gene050,294.8,1342.1,1,1,50.0
Gene023,266.0,1322.0,1,1,50.0
Gene026,271.4,1335.2,1,1,50.0
Gene015,259.0,1359.1,1,1,50.0
Gene020,299.2,1340.0,1,1,50.0
Gene021,250.6,1317.3,1,1,50.0
Gene026,259.1,1352.7,1,1,50.0
Gene043,249.0,1333.8,1,1,50.0
Gene021,287.5,1363.5,1,1,50.0
Gene034,284.7,1333.2,1,1,50.0
Gene023,257.2,1332.5,1,1,50.0
Gene023,263.4,1343.7,1,1,50.0
Gene000,274.4,1357.4,1,1,50.0
Gene029,276.0,1359.3,1,1,50.0
Gene022,281.8,1343.5,1,1,50.0
Gene044,264.1,1338.2,1,1,50.0
Gene029,297.7,1346.2,1,1,50.0
Gene028,256.2,1336.5,1,1,50.0
Gene049,263.1,1347.9,1,1,123.0
Gene020,266.7,1348.8,1,1,50.0
Gene029,291.6,1338.5,1,1,50.0
Gene029,269.8,1367.1,1,1,50.0
Gene021,249.7,1333.6,1,1,50.0
Gene027,284.0,1332.8,1,1,50.0
Gene002,274.4,1335.6,1,1,50.0
Gene026,279.0,1373.6,1,1,50.0
Gene002,258.9,1334.9,1,1,50.0
Gene022,269.1,1333.3,1,1,50.0
Gene016,251.2,1336.7,1,1,50.0
Gene027,264.6,1370.5,1,1,145.0
Gene022,279.9,1363.6,1,1,50.0
Gene017,281.8,1344.3,1,1,50.0
Gene002,252.8,1357.9,1,1,50.0
Gene054,256.2,1367.0,1,1,50.0
Gene029,264.0,1337.8,1,1,50.0
Gene022,275.3,1352.9,1,1,50.0
Gene025,276.1,1341.2,1,1,50.0
Gene028,273.3,1328.6,1,1,50.0
Gene036,274.9,1327.1,1,1,50.0
Gene057,272.5,1353.2,1,1,50.0
Gene019,283.6,1354.9,1,1,50.0
Gene022,255.1,1344.2,1,1,50.0
Gene025,280.1,1359.9,1,1,50.0
Gene023,261.0,1355.0,1,1,50.0
Gene025,289.0,1338.3,1,1,50.0
Gene023,276.0,1355.6,1,1,50.0
Gene026,267.2,1353.0,1,1,50.0
Gene025,289.6,1354.9,1,1,50.0
Gene027,271.8,1347.2,1,1,50.0
Gene028,264.1,1331.8,1,1,50.0
Gene022,254.3,1327.8,1,1,50.0
Gene024,265.2,1334.9,1,1,40.0
Gene021,245.5,1364.1,1,1,50.0
Gene020,265.6,1361.7,1,1,50.0
Gene035,287.7,1369.7,1,1,50.0
Gene044,268.0,1315.1,1,1,50.0
Gene028,275.3,1347.5,1,1,50.0
Gene022,247.6,1313.3,1,1,50.0
Gene028,283.8,1363.5,1,1,50.0
Gene023,287.0,1368.8,1,1,50.0
Gene022,285.9,1355.9,1,1,50.0
Gene029,274.4,1362.8,1,1,50.0
Gene006,276.7,1350.9,1,1,50.0
Gene023,278.1,1341.9,1,1,190.0
Gene021,258.0,1376.7,1,1,50.0
Gene024,300.7,1366.5,1,1,50.0
Gene026,258.4,1343.7,1,1,50.0
Gene024,283.3,1356.1,1,1,50.0
Gene025,267.4,1373.9,1,1,50.0
Gene058,270.6,1349.4,1,1,50.0
Gene044,269.8,1340.2,1,1,50.0
Gene021,283.0,1325.5,1,1,50.0
Gene020,270.2,1359.3,1,1,50.0
Gene041,292.0,1358.3,1,1,50.0
Gene003,253.1,1360.7,1,1,50.0
Gene021,280.5,1350.6,1,1,50.0
Gene023,261.5,1331.8,1,1,50.0
Gene013,264.8,1352.2,1,1,50.0
Gene025,308.5,1356.6,1,1,50.0
Gene020,271.8,1325.2,1,1,50.0
Gene022,252.7,1340.6,1,1,50.0
Gene017,267.5,1347.3,1,1,50.0
Gene029,284.4,1370.7,1,1,50.0
Gene011,287.2,1339.8,1,1,50.0
Gene021,263.2,1337.4,1,1,50.0
Gene024,248.6,1330.6,1,1,50.0
Gene020,275.0,1337.6,1,1,50.0
Gene025,278.3,1345.1,1,1,50.0
Gene052,262.3,1349.8,1,1,50.0
Gene028,270.7,1389.4,1,1,50.0
Gene041,259.7,1353.4,1,1,50.0
Gene047,250.1,1343.5,1,1,50.0
Gene033,289.9,1357.4,1,1,50.0
Gene026,295.9,1325.2,1,1,50.0
Gene005,257.3,1351.1,1,1,50.0
Gene026,254.4,1339.4,1,1,50.0
Gene031,250.1,1358.6,1,1,50.0
Gene017,263.7,1347.7,1,1,50.0
Gene033,251.0,1343.1,1,1,50.0
Gene032,293.1,1359.4,1,1,50.0
Gene047,269.4,1336.7,1,1,50.0
Gene014,265.2,1349.9,1,1,50.0
Gene008,296.5,1351.8,1,1,50.0
Gene051,265.9,1346.3,1,1,50.0
Gene023,254.0,1352.2,1,1,50.0
Gene021,254.6,1338.4,1,1,50.0
Gene057,263.1,1379.4,1,1,50.0
Gene027,293.7,1345.9,1,1,50.0
Gene005,280.9,1351.6,1,1,50.0
Gene020,278.2,1348.0,1,1,50.0
Gene043,280.1,1373.2,1,1,50.0
Gene000,268.8,1367.3,1,1,50.0
Gene044,269.7,1361.4,1,1,50.0
Gene024,254.6,1357.8,1,1,50.0
Gene026,258.1,1339.0,1,1,50.0
Gene020,271.1,1381.4,1,1,50.0
Gene025,48.7,1090.1,1,1,51.0
Gene052,47.7,1104.5,1,1,51.0
Gene033,62.6,1071.2,1,1,51.0
Gene057,39.1,1106.4,1,1,51.0
Gene002,47.5,1074.7,1,1,51.0
Gene003,81.5,1095.7,1,1,51.0
Gene039,57.0,1098.6,1,1,44.0
Gene009,86.3,1097.8,1,1,51.0
Gene035,85.3,1108.1,1,1,51.0
Gene002,65.8,1110.5,1,1,51.0
Gene009,52.1,1080.5,1,1,51.0
Gene004,57.7,1114.1,1,1,51.0
Gene004,57.2,1094.7,1,1,51.0
Gene054,54.4,1099.7,1,1,51.0
Gene047,59.0,1107.8,1,1,51.0
Gene059,56.1,1098.3,1,1,51.0
Gene038,79.0,1086.0,1,1,51.0
Gene001,51.3,1084.0,1,1,51.0
Gene008,41.9,1112.5,1,1,51.0
Gene031,68.0,1110.9,1,1,51.0
Gene006,60.2,1099.7,1,1,51.0
Gene005,80.6,1103.7,1,1,51.0
Gene007,85.8,1096.6,1,1,51.0
Gene012,39.1,1081.8,1,1,51.0
Gene047,53.5,1096.0,1,1,51.0
Gene059,55.0,1082.8,1,1,51.0
Gene044,58.9,1078.6,1,1,51.0
Gene041,66.8,1097.0,1,1,51.0
Gene003,74.4,1118.2,1,1,51.0
Gene003,64.6,1122.5,1,1,51.0
Gene008,59.5,1090.6,1,1,51.0
Gene005,59.4,1085.5,1,1,177.0
Gene004,83.4,1070.5,1,1,51.0
Gene012,71.8,1103.7,1,1,51.0
Gene004,69.3,1097.0,1,1,51.0
Gene033,75.6,1116.5,1,1,51.0
Gene052,62.3,1100.8,1,1,51.0
Gene031,82.7,1070.7,1,1,51.0
Gene029,79.4,1086.5,1,1,51.0
Gene039,61.6,1112.3,1,1,51.0
Gene004,76.5,1099.7,1,1,51.0
Gene017,61.4,1090.0,1,1,51.0
Gene001,68.0,1108.7,1,1,208.0
Gene007,81.5,1102.8,1,1,51.0
Gene036,69.3,1113.8,1,1,51.0
Gene008,60.8,1097.8,1,1,51.0
Gene013,70.3,1095.3,1,1,51.0
Gene027,78.3,1095.8,1,1,51.0
Gene004,63.0,1133.2,1,1,51.0
Gene007,56.9,1110.5,1,1,51.0
Gene019,71.4,1088.6,1,1,257.0
Gene038,72.5,1083.0,1,1,51.0
Gene006,51.0,1103.6,1,1,51.0
Gene028,37.1,1072.5,1,1,51.0
Gene014,57.0,1088.9,1,1,51.0
Gene005,69.8,1071.6,1,1,51.0
Gene046,71.3,1090.2,1,1,51.0
Gene049,64.0,1083.3,1,1,51.0
Gene006,52.3,1135.9,1,1,51.0
Gene059,70.5,1096.8,1,1,51.0
Gene053,91.7,1115.8,1,1,51.0
Gene004,23.2,1097.5,1,1,51.0
Gene013,77.0,1089.0,1,1,51.0
Gene015,59.1,1107.8,1,1,51.0
Gene005,61.1,1093.8,1,1,51.0
Gene045,49.8,1094.5,1,1,51.0
Gene037,61.7,1098.7,1,1,51.0
Gene006,79.1,1093.3,1,1,51.0
Gene005,33.8,1078.9,1,1,51.0
Gene007,77.1,1086.6,1,1,51.0
Gene014,60.4,1109.9,1,1,51.0
Gene002,98.8,1071.7,1,1,51.0
Gene002,87.0,1103.9,1,1,51.0
Gene021,64.5,1072.5,1,1,51.0
Gene006,47.9,1112.5,1,1,51.0
Gene003,38.5,1128.1,1,1,111.0
Gene000,71.1,1096.6,1,1,51.0
Gene003,35.0,1097.8,1,1,51.0
Gene038,80.1,1104.3,1,1,51.0
Gene009,72.6,1101.9,1,1,51.0
Gene035,72.7,1110.7,1,1,51.0
Gene025,94.4,1087.7,1,1,51.0
Gene004,63.9,1111.0,1,1,51.0
Gene006,59.1,1074.0,1,1,51.0
Gene002,67.8,1089.3,1,1,51.0
Gene007,83.1,1117.7,1,1,51.0
Gene053,83.2,1119.3,1,1,51.0
Gene029,83.8,1096.2,1,1,51.0
Gene001,51.1,1107.1,1,1,51.0
Gene036,97.3,1106.3,1,1,51.0
Gene010,87.7,1112.0,1,1,51.0
Gene005,73.3,1082.1,1,1,51.0
Gene028,69.1,1115.9,1,1,51.0
Gene030,65.2,1097.9,1,1,51.0
Gene006,52.6,1078.9,1,1,51.0
Gene005,56.3,1078.6,1,1,51.0
Gene017,81.3,1119.9,1,1,51.0
Gene012,46.9,1109.3,1,1,51.0
Gene009,71.5,1091.2,1,1,51.0
Gene009,67.4,1123.3,1,1,51.0
Gene036,64.7,1106.6,1,1,51.0
Gene007,58.4,1097.0,1,1,51.0
Gene011,33.5,1096.4,1,1,51.0
Gene037,74.1,1073.2,1,1,51.0
Gene039,63.3,1068.5,1,1,51.0
Gene001,75.5,1094.2,1,1,51.0
Gene008,71.9,1073.1,1,1,69.0
Gene013,68.7,1100.9,1,1,51.0
Gene006,48.2,1110.9,1,1,51.0
Gene003,90.0,1093.4,1,1,51.0
Gene003,55.3,1105.3,1,1,51.0
Gene002,96.4,1094.0,1,1,51.0
Gene001,51.7,1098.2,1,1,117.0
Gene007,51.5,1096.7,1,1,51.0
Gene022,48.6,1081.4,1,1,51.0
Gene007,91.4,1104.6,1,1,230.0
Gene005,57.3,1090.4,1,1,51.0
Gene004,89.0,1091.1,1,1,51.0
Gene008,79.7,1104.5,1,1,51.0
Gene004,80.2,1106.0,1,1,51.0
Gene000,54.8,1083.8,1,1,51.0
Gene031,67.0,1094.7,1,1,51.0
Gene010,79.8,1092.6,1,1,51.0
Gene007,43.4,1094.3,1,1,51.0
Gene008,93.5,1077.3,1,1,51.0
Gene008,63.7,1109.7,1,1,51.0
Gene007,89.7,1102.6,1,1,51.0
Gene015,88.9,1093.2,1,1,51.0
Gene006,71.8,1094.2,1,1,51.0
Gene039,42.6,1102.3,1,1,51.0
Gene000,36.2,1124.0,1,1,51.0
Gene050,97.9,1115.7,1,1,51.0
Gene009,54.7,1094.3,1,1,51.0
Gene003,73.5,1115.5,1,1,51.0
Gene007,62.7,1092.5,1,1,51.0
Gene059,70.0,1118.4,1,1,51.0
Gene039,59.9,1120.7,1,1,51.0
Gene004,68.7,1091.1,1,1,51.0
Gene006,64.0,1090.1,1,1,109.0
Gene006,70.5,1094.5,1,1,51.0
Gene031,55.0,1102.4,1,1,51.0
Gene016,57.9,1097.5,1,1,228.0
Gene009,80.4,1111.6,1,1,51.0
Gene003,67.4,1100.1,1,1,51.0
Gene014,66.2,1054.2,1,1,51.0
Gene014,59.1,1094.0,1,1,51.0
Gene051,77.9,1116.5,1,1,51.0
Gene003,60.5,1086.9,1,1,51.0
Gene059,47.8,1104.7,1,1,51.0
Gene001,75.3,1089.8,1,1,51.0
Gene007,81.9,1113.1,1,1,51.0
Gene000,64.4,1093.9,1,1,51.0
Gene001,60.7,1100.1,1,1,51.0
Gene015,35.7,1073.6,1,1,51.0
Gene008,63.3,1102.6,1,1,51.0
Gene005,81.3,1065.5,1,1,51.0
Gene021,86.5,1072.1,1,1,51.0
Gene001,72.9,1101.6,1,1,51.0
Gene047,47.1,1102.6,1,1,225.0
Gene005,63.0,1095.3,1,1,51.0
Gene055,69.0,1080.8,1,1,51.0
Gene006,50.5,1073.4,1,1,51.0
Gene056,74.4,1105.3,1,1,51.0
Gene004,52.4,1082.7,1,1,51.0
Gene018,66.3,1085.5,1,1,51.0
Gene002,71.4,1108.0,1,1,51.0
Gene006,48.7,1099.7,1,1,51.0
Gene000,58.7,1110.4,1,1,51.0
Gene007,39.9,1114.1,1,1,51.0
Gene008,63.3,1099.5,1,1,195.0
Gene003,59.1,1069.6,1,1,51.0
Gene002,69.7,1112.4,1,1,51.0
Gene003,78.3,1097.4,1,1,241.0
Gene011,47.5,1077.1,1,1,51.0
Gene015,77.4,1096.8,1,1,51.0
Gene011,70.0,1092.1,1,1,51.0
Gene041,55.4,1104.2,1,1,51.0
Gene007,48.3,1111.2,1,1,51.0
Gene008,71.2,1108.9,1,1,51.0
Gene006,74.3,1116.5,1,1,51.0
Gene000,65.2,1108.6,1,1,51.0
Gene020,73.4,1104.5,1,1,51.0
Gene027,66.7,1080.1,1,1,51.0
Gene052,81.2,1122.5,1,1,51.0
Gene000,72.4,1113.9,1,1,51.0
Gene044,62.5,1079.0,1,1,51.0
Gene005,94.1,1099.2,1,1,51.0
Gene059,53.9,1105.6,1,1,51.0
Gene030,53.6,1110.2,1,1,51.0
Gene039,76.9,1096.0,1,1,51.0
Gene017,74.5,1080.6,1,1,51.0
Gene050,78.4,1097.9,1,1,51.0
Gene055,54.6,1102.0,1,1,51.0
Gene007,63.5,1102.4,1,1,51.0
Gene002,78.5,1104.7,1,1,51.0
Gene047,65.6,1096.8,1,1,51.0
Gene005,66.2,1112.1,1,1,51.0
Gene043,45.2,1107.1,1,1,51.0
Gene001,71.4,1073.5,1,1,51.0
Gene007,59.4,1099.0,1,1,51.0
Gene049,86.6,1101.9,1,1,51.0
Gene056,58.8,1104.2,1,1,51.0
Gene030,74.0,1105.1,1,1,51.0
Gene051,102.8,1103.0,1,1,51.0
Gene056,48.6,1114.7,1,1,51.0
